<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.04.20	04:55:00	74608.21	74608.21	74568.89	74584.40	115	0	1400
2026.04.20	05:00:00	74585.67	74585.67	74468.56	74484.35	150	0	1400
2026.04.20	05:05:00	74485.30	74485.30	74346.45	74387.60	192	0	1400
2026.04.20	05:10:00	74387.52	74394.95	74285.09	74382.78	244	0	1400
2026.04.20	05:15:00	74381.58	74381.58	74231.36	74257.81	198	0	1400
2026.04.20	05:20:00	74251.26	74257.10	74161.07	74173.40	180	0	1400
2026.04.20	05:25:00	74167.33	74234.42	74146.90	74164.11	206	0	1400
2026.04.20	05:30:00	74165.60	74222.86	74130.40	74208.79	272	0	1400
2026.04.20	05:35:00	74203.95	74258.41	74170.32	74181.31	174	0	1400
2026.04.20	05:40:00	74184.56	74254.01	74134.87	74146.31	155	0	1400
2026.04.20	05:45:00	74145.56	74248.43	74115.37	74240.56	194	0	1400
2026.04.20	05:50:00	74234.92	74328.88	74234.92	74327.69	170	0	1400
2026.04.20	05:55:00	74325.45	74332.16	74278.27	74290.18	112	0	1400
2026.04.20	06:00:00	74288.21	74473.26	74278.43	74405.59	245	0	1400
2026.04.20	06:05:00	74404.45	74433.73	74380.70	74395.21	164	0	1400
2026.04.20	06:10:00	74393.21	74393.21	74304.47	74334.74	185	0	1400
2026.04.20	06:15:00	74333.25	74436.30	74272.67	74436.30	223	0	1400
2026.04.20	06:20:00	74427.98	74433.17	74351.54	74380.94	140	0	1400
2026.04.20	06:25:00	74382.37	74416.08	74330.15	74364.17	163	0	1400
2026.04.20	06:30:00	74366.50	74549.35	74366.50	74544.73	286	0	1400
2026.04.20	06:35:00	74542.39	74610.48	74519.13	74606.43	194	0	1400
2026.04.20	06:40:00	74605.10	74916.81	74605.10	74809.54	529	0	1400
2026.04.20	06:45:00	74809.90	74860.84	74743.21	74784.78	272	0	1400
2026.04.20	06:50:00	74783.17	74783.17	74717.47	74728.51	194	0	1400
2026.04.20	06:55:00	74728.73	74850.02	74683.69	74825.98	473	0	1400
2026.04.20	07:00:00	74830.82	74900.67	74772.31	74786.18	483	0	1400
2026.04.20	07:05:00	74786.20	74810.36	74717.91	74787.25	249	0	1400
2026.04.20	07:10:00	74787.32	74872.06	74754.59	74823.06	203	0	1400
2026.04.20	07:15:00	74823.72	74956.05	74750.70	74939.46	275	0	1400
2026.04.20	07:20:00	74940.05	75602.93	74929.49	75400.80	1531	0	1400
2026.04.20	07:25:00	75401.80	75438.81	75161.06	75248.61	646	0	1400
2026.04.20	07:30:00	75244.00	75280.68	75019.91	75109.32	583	0	1400
2026.04.20	07:35:00	75109.11	75109.11	74865.71	74962.07	515	0	1400
2026.04.20	07:40:00	74968.56	75006.20	74941.37	74954.56	227	0	1400
2026.04.20	07:45:00	74961.24	75040.97	74872.19	74888.30	326	0	1400
2026.04.20	07:50:00	74887.07	74887.07	74710.49	74733.74	473	0	1400
2026.04.20	07:55:00	74732.61	74858.37	74677.98	74858.37	286	0	1400
2026.04.20	08:00:00	74859.80	74875.09	74676.95	74700.64	371	0	1400
2026.04.20	08:05:00	74704.44	74777.10	74679.37	74693.23	320	0	1400
2026.04.20	08:10:00	74689.27	74902.01	74689.27	74850.35	317	0	1400
2026.04.20	08:15:00	74848.89	75030.16	74835.17	75003.94	280	0	1400
2026.04.20	08:20:00	75007.00	75015.84	74858.63	74858.63	464	0	1400
2026.04.20	08:25:00	74857.80	74863.58	74728.30	74844.32	361	0	1400
2026.04.20	08:30:00	74848.77	74965.89	74796.65	74903.71	245	0	1400
2026.04.20	08:35:00	74903.12	74930.26	74779.66	74814.25	211	0	1400
2026.04.20	08:40:00	74814.16	74869.81	74770.44	74848.78	200	0	1400
2026.04.20	08:45:00	74855.14	74893.52	74725.86	74743.38	238	0	1400
2026.04.20	08:50:00	74752.00	74770.45	74622.68	74723.98	309	0	1400
2026.04.20	08:55:00	74726.07	74774.75	74708.51	74757.70	240	0	1400
2026.04.20	09:00:00	74758.00	74805.62	74718.32	74741.75	253	0	1400
2026.04.20	09:05:00	74739.88	75064.66	74722.72	74980.97	489	0	1400
2026.04.20	09:10:00	74983.98	75113.26	74882.12	75065.16	304	0	1400
2026.04.20	09:15:00	75065.41	75156.98	75028.08	75078.81	289	0	1400
2026.04.20	09:20:00	75071.12	75186.79	75016.54	75114.68	310	0	1400
2026.04.20	09:25:00	75111.47	75115.58	75016.96	75059.85	179	0	1400
2026.04.20	09:30:00	75061.13	75065.71	74996.25	75014.99	211	0	1400
2026.04.20	09:35:00	75013.54	75201.66	75013.54	75159.65	318	0	1400
2026.04.20	09:40:00	75161.76	75230.98	75132.27	75188.43	280	0	1400
2026.04.20	09:45:00	75184.48	75264.10	75110.14	75118.32	298	0	1400
2026.04.20	09:50:00	75114.92	75139.31	75042.05	75089.65	319	0	1400
2026.04.20	09:55:00	75089.55	75135.34	75058.72	75094.59	198	0	1400
2026.04.20	10:00:00	75096.16	75244.06	75092.87	75213.10	230	0	1400
2026.04.20	10:05:00	75216.88	75347.25	75216.88	75277.37	289	0	1400
2026.04.20	10:10:00	75277.07	75399.17	75277.07	75362.00	293	0	1400
2026.04.20	10:15:00	75360.00	75437.61	75338.75	75409.26	273	0	1400
2026.04.20	10:20:00	75407.62	75407.62	75290.40	75325.76	258	0	1400
2026.04.20	10:25:00	75325.67	75367.82	75286.82	75335.49	211	0	1400
2026.04.20	10:30:00	75332.29	75332.29	75197.00	75199.66	264	0	1400
2026.04.20	10:35:00	75197.44	75226.22	75168.45	75223.66	206	0	1400
2026.04.20	10:40:00	75224.46	75232.09	75181.43	75195.87	151	0	1400
2026.04.20	10:45:00	75197.53	75231.38	75132.83	75146.73	165	0	1400
2026.04.20	10:50:00	75135.14	75183.43	75100.86	75128.84	237	0	1400
2026.04.20	10:55:00	75130.28	75143.08	75021.83	75059.34	204	0	1400
2026.04.20	11:00:00	75054.56	75116.02	74968.09	75078.92	324	0	1400
2026.04.20	11:05:00	75078.80	75212.05	75078.80	75187.42	238	0	1400
2026.04.20	11:10:00	75186.95	75202.54	75113.72	75195.83	187	0	1400
2026.04.20	11:15:00	75195.07	75299.51	75195.07	75231.11	226	0	1400
2026.04.20	11:20:00	75216.76	75230.62	75080.66	75216.46	275	0	1400
2026.04.20	11:25:00	75214.24	75260.87	75190.85	75192.17	208	0	1400
2026.04.20	11:30:00	75187.34	75293.04	75102.81	75222.86	420	0	1400
2026.04.20	11:35:00	75225.47	75308.83	75208.73	75277.47	228	0	1400
2026.04.20	11:40:00	75284.41	75289.35	75233.99	75246.53	188	0	1400
2026.04.20	11:45:00	75245.41	75306.46	75223.41	75250.92	246	0	1400
2026.04.20	11:50:00	75250.41	75267.79	75183.35	75219.85	192	0	1400
2026.04.20	11:55:00	75220.20	75249.32	75169.78	75208.51	210	0	1400
2026.04.20	12:00:00	75214.20	75233.55	75094.85	75217.14	369	0	1400
2026.04.20	12:05:00	75222.89	75377.39	75222.14	75329.57	351	0	1400
2026.04.20	12:10:00	75328.28	75430.30	75328.28	75368.14	242	0	1400
2026.04.20	12:15:00	75365.71	75482.99	75316.25	75475.54	300	0	1400
2026.04.20	12:20:00	75478.43	75683.35	75478.43	75542.02	563	0	1400
2026.04.20	12:25:00	75541.19	75570.23	75425.59	75434.25	296	0	1400
2026.04.20	12:30:00	75434.83	75497.75	75384.68	75412.27	362	0	1400
2026.04.20	12:35:00	75417.11	75479.23	75241.96	75283.75	384	0	1400
2026.04.20	12:40:00	75276.31	75279.68	75026.72	75228.57	344	0	1400
2026.04.20	12:45:00	75228.60	75356.32	75228.60	75336.62	287	0	1400
2026.04.20	12:50:00	75341.01	75410.61	75321.79	75353.21	315	0	1400
2026.04.20	12:55:00	75354.53	75356.63	75256.49	75315.99	238	0	1400
2026.04.20	13:00:00	75321.32	75346.44	75186.29	75233.78	340	0	1400
2026.04.20	13:05:00	75234.28	75389.54	75141.56	75313.98	612	0	1400
2026.04.20	13:10:00	75315.35	75348.32	75233.40	75260.71	317	0	1400
2026.04.20	13:15:00	75260.85	75309.77	75097.44	75153.99	338	0	1400
2026.04.20	13:20:00	75150.36	75166.30	75020.78	75051.89	279	0	1400
2026.04.20	13:25:00	75040.89	75233.43	75023.87	75224.32	313	0	1400
2026.04.20	13:30:00	75217.68	75319.32	74869.90	75319.32	1136	0	1400
2026.04.20	13:35:00	75316.42	75457.44	75240.83	75288.77	1015	0	1400
2026.04.20	13:40:00	75286.57	75303.55	75144.50	75258.01	913	0	1400
2026.04.20	13:45:00	75255.86	75357.68	75058.43	75130.05	981	0	1400
2026.04.20	13:50:00	75119.45	75175.30	74994.99	75078.97	901	0	1400
2026.04.20	13:55:00	75075.13	75317.01	75040.35	75299.52	545	0	1400
2026.04.20	14:00:00	75292.47	75302.48	75123.73	75214.15	774	0	1400
2026.04.20	14:05:00	75218.10	75344.11	75080.06	75223.26	727	0	1400
2026.04.20	14:10:00	75223.56	75278.86	75061.64	75114.46	623	0	1400
2026.04.20	14:15:00	75112.66	75341.70	75070.67	75312.16	648	0	1400
2026.04.20	14:20:00	75320.68	75624.61	75309.13	75558.57	1061	0	1400
2026.04.20	14:25:00	75560.16	75811.92	75470.84	75606.36	812	0	1400
2026.04.20	14:30:00	75605.97	75710.56	75509.01	75554.07	775	0	1400
2026.04.20	14:35:00	75553.44	75601.48	75454.50	75501.42	645	0	1400
2026.04.20	14:40:00	75501.32	75501.32	75228.48	75366.83	820	0	1400
2026.04.20	14:45:00	75363.23	75449.88	75250.85	75438.44	603	0	1400
2026.04.20	14:50:00	75440.55	75479.31	75014.41	75052.64	1462	0	1400
2026.04.20	14:55:00	75050.20	75078.86	74947.14	75078.86	754	0	1400
2026.04.20	15:00:00	75068.25	75116.98	74734.35	74837.37	869	0	1400
2026.04.20	15:05:00	74826.11	74925.22	74724.31	74835.16	810	0	1400
2026.04.20	15:10:00	74835.86	75105.28	74826.54	75088.65	646	0	1400
2026.04.20	15:15:00	75088.55	75240.16	75060.36	75206.23	690	0	1400
2026.04.20	15:20:00	75206.66	75561.61	75153.75	75449.93	1258	0	1400
2026.04.20	15:25:00	75452.91	75813.75	75444.21	75786.62	909	0	1400
2026.04.20	15:30:00	75774.61	75774.61	75544.96	75597.91	751	0	1400
2026.04.20	15:35:00	75597.75	75687.52	75557.05	75608.33	515	0	1400
2026.04.20	15:40:00	75606.09	75750.71	75589.70	75618.27	413	0	1400
2026.04.20	15:45:00	75622.58	75717.96	75565.07	75566.68	408	0	1400
2026.04.20	15:50:00	75565.57	75658.77	75561.92	75602.69	475	0	1400
2026.04.20	15:55:00	75601.02	75771.54	75601.02	75738.48	332	0	1400
2026.04.20	16:00:00	75745.60	75756.41	75534.02	75567.51	436	0	1400
2026.04.20	16:05:00	75568.81	75602.73	75438.09	75489.40	444	0	1400
2026.04.20	16:10:00	75490.35	75532.98	75434.03	75448.69	303	0	1400
2026.04.20	16:15:00	75455.48	75485.66	75360.25	75454.77	460	0	1400
2026.04.20	16:20:00	75449.63	75555.95	75368.71	75465.95	445	0	1400
2026.04.20	16:25:00	75459.65	75468.12	75348.94	75385.57	292	0	1400
2026.04.20	16:30:00	75385.89	75484.21	75355.93	75420.33	369	0	1400
2026.04.20	16:35:00	75417.62	75455.58	75325.55	75450.07	306	0	1400
2026.04.20	16:40:00	75446.40	75607.13	75392.45	75513.80	404	0	1400
2026.04.20	16:45:00	75515.17	75598.52	75346.09	75375.19	286	0	1400
2026.04.20	16:50:00	75382.40	75426.97	75347.30	75391.25	303	0	1400
2026.04.20	16:55:00	75394.23	75395.37	75314.02	75377.22	235	0	1400
2026.04.20	17:00:00	75368.44	75535.80	75304.74	75495.60	548	0	1400
2026.04.20	17:05:00	75494.90	75676.46	75466.39	75590.79	407	0	1400
2026.04.20	17:10:00	75590.41	75726.39	75587.13	75671.84	344	0	1400
2026.04.20	17:15:00	75661.81	75919.48	75625.10	75879.53	430	0	1400
2026.04.20	17:20:00	75886.65	75889.68	75753.55	75786.93	374	0	1400
2026.04.20	17:25:00	75785.44	75794.12	75722.49	75742.49	265	0	1400
2026.04.20	17:30:00	75740.15	75777.23	75630.72	75687.69	380	0	1400
2026.04.20	17:35:00	75684.22	75850.67	75659.18	75791.60	394	0	1400
2026.04.20	17:40:00	75792.43	75886.87	75765.10	75782.90	366	0	1400
2026.04.20	17:45:00	75785.20	75968.77	75721.76	75958.17	327	0	1400
2026.04.20	17:50:00	75959.45	76043.63	75825.40	75914.40	326	0	1400
2026.04.20	17:55:00	75913.26	75990.39	75832.31	75927.42	209	0	1400
2026.04.20	18:00:00	75935.47	76318.54	75935.47	76102.41	701	0	1400
2026.04.20	18:05:00	76108.15	76351.04	76086.68	76318.27	499	0	1400
2026.04.20	18:10:00	76325.56	76335.18	76206.48	76297.47	507	0	1400
2026.04.20	18:15:00	76297.66	76352.14	76264.78	76293.31	385	0	1400
2026.04.20	18:20:00	76295.30	76327.47	76169.53	76185.68	420	0	1400
2026.04.20	18:25:00	76172.49	76222.96	76102.55	76141.93	309	0	1400
2026.04.20	18:30:00	76141.20	76167.55	76038.70	76167.55	297	0	1400
2026.04.20	18:35:00	76166.64	76173.82	76015.34	76078.20	349	0	1400
2026.04.20	18:40:00	76077.84	76309.40	76077.84	76195.71	388	0	1400
2026.04.20	18:45:00	76190.46	76225.53	76121.56	76209.66	323	0	1400
2026.04.20	18:50:00	76213.69	76499.17	76213.69	76426.60	441	0	1400
2026.04.20	18:55:00	76427.64	76487.91	76364.47	76451.46	352	0	1400
2026.04.20	19:00:00	76454.95	76514.09	76326.37	76446.10	304	0	1400
2026.04.20	19:05:00	76451.66	76513.97	76383.32	76471.22	315	0	1400
2026.04.20	19:10:00	76473.11	76511.86	76348.63	76375.52	346	0	1400
2026.04.20	19:15:00	76378.86	76381.85	76234.19	76266.50	242	0	1400
2026.04.20	19:20:00	76261.20	76302.00	76199.40	76230.30	248	0	1400
2026.04.20	19:25:00	76228.29	76250.22	76197.89	76229.66	155	0	1400
2026.04.20	19:30:00	76223.73	76291.07	76170.24	76252.08	247	0	1400
2026.04.20	19:35:00	76241.46	76281.87	76230.29	76277.90	159	0	1400
2026.04.20	19:40:00	76279.65	76283.96	76242.51	76280.63	134	0	1400
2026.04.20	19:45:00	76277.21	76285.72	76236.25	76280.87	116	0	1400
2026.04.20	19:50:00	76280.04	76286.54	76248.00	76273.81	173	0	1400
2026.04.20	19:55:00	76273.62	76364.00	76253.39	76318.93	254	0	1400
2026.04.20	20:00:00	76317.68	76317.68	76148.77	76275.91	305	0	1400
2026.04.20	20:05:00	76276.31	76337.93	76162.00	76292.38	212	0	1400
2026.04.20	20:10:00	76288.97	76410.75	76288.97	76365.27	190	0	1400
2026.04.20	20:15:00	76362.19	76448.30	76330.09	76428.06	230	0	1400
2026.04.20	20:20:00	76431.24	76614.29	76406.20	76471.38	313	0	1400
2026.04.20	20:25:00	76469.87	76503.94	76332.92	76350.51	263	0	1400
2026.04.20	20:30:00	76350.85	76350.85	76244.46	76283.06	264	0	1400
2026.04.20	20:35:00	76284.02	76287.74	76245.12	76278.05	107	0	1400
2026.04.20	20:40:00	76277.81	76284.85	76268.57	76284.85	109	0	1400
2026.04.20	20:45:00	76284.77	76356.15	76266.44	76297.58	164	0	1400
2026.04.20	20:50:00	76297.31	76319.74	76292.43	76316.98	104	0	1400
2026.04.20	20:55:00	76315.69	76326.95	76309.49	76318.73	111	0	1400
2026.04.20	21:00:00	76318.61	76409.00	76249.09	76279.39	200	0	1400
2026.04.20	21:05:00	76279.50	76367.25	76165.04	76185.54	227	0	1400
2026.04.20	21:10:00	76185.46	76185.46	75940.98	76030.80	330	0	1400
2026.04.20	21:15:00	76030.88	76079.47	75872.51	75956.83	259	0	1400
2026.04.20	21:20:00	75958.59	76028.90	75939.94	76003.95	182	0	1400
2026.04.20	21:25:00	75993.52	76002.98	75915.51	75962.55	178	0	1400
2026.04.20	21:30:00	75962.46	75962.46	75793.68	75885.91	225	0	1400
2026.04.20	21:35:00	75893.75	75966.18	75880.33	75909.25	187	0	1400
2026.04.20	21:40:00	75915.05	75978.39	75887.43	75918.52	167	0	1400
2026.04.20	21:45:00	75918.60	75972.83	75892.57	75943.44	181	0	1400
2026.04.20	21:50:00	75947.12	75993.90	75919.95	75968.57	155	0	1400
2026.04.20	21:55:00	75962.44	75998.82	75942.93	75982.77	168	0	1400
2026.04.20	22:00:00	75981.30	76138.35	75977.61	76116.55	419	0	1400
2026.04.20	22:05:00	76116.02	76183.85	76071.68	76076.08	221	0	1400
2026.04.20	22:10:00	76073.86	76121.97	76070.34	76101.43	133	0	1400
2026.04.20	22:15:00	76095.67	76149.24	75949.10	75949.10	244	0	1400
2026.04.20	22:20:00	75950.57	76023.59	75923.58	75999.85	223	0	1400
2026.04.20	22:25:00	75998.90	76008.00	75931.07	75952.97	163	0	1400
2026.04.20	22:30:00	75947.03	76063.53	75916.17	76043.96	215	0	1400
2026.04.20	22:35:00	76044.64	76100.41	76013.32	76030.00	253	0	1400
2026.04.20	22:40:00	76029.34	76051.30	75956.46	76015.84	185	0	1400
2026.04.20	22:45:00	76015.19	76028.57	75957.07	75957.07	150	0	1400
2026.04.20	22:50:00	75957.13	75990.75	75947.77	75990.75	150	0	1400
2026.04.20	22:55:00	75991.93	76019.07	75945.67	76004.72	139	0	1400
2026.04.20	23:00:00	75996.78	75996.78	75824.11	75836.61	292	0	1400
2026.04.20	23:05:00	75837.99	75841.03	75738.19	75795.85	240	0	1400
2026.04.20	23:10:00	75797.30	75836.23	75735.18	75779.86	199	0	1400
2026.04.20	23:15:00	75770.58	75789.93	75690.00	75740.26	202	0	1400
2026.04.20	23:20:00	75738.92	75791.36	75736.93	75785.80	133	0	1400
2026.04.20	23:25:00	75788.91	75788.91	75640.46	75692.79	186	0	1400
2026.04.20	23:30:00	75696.42	75747.65	75649.12	75730.92	185	0	1400
2026.04.20	23:35:00	75738.86	75832.96	75723.51	75809.27	153	0	1400
2026.04.20	23:40:00	75802.38	75838.48	75783.57	75807.28	134	0	1400
2026.04.20	23:45:00	75807.36	75913.15	75773.19	75873.40	194	0	1400
2026.04.20	23:50:00	75874.64	75897.24	75851.98	75897.24	125	0	1400
2026.04.20	23:55:00	75893.03	75893.03	75847.53	75868.18	144	0	1400
2026.04.21	00:00:00	75868.91	75955.68	75838.67	75848.05	226	0	1400
2026.04.21	00:05:00	75841.44	75881.80	75718.36	75757.80	295	0	1400
2026.04.21	00:10:00	75759.61	75928.25	75759.61	75898.12	192	0	1400
2026.04.21	00:15:00	75897.08	75941.63	75861.40	75898.71	226	0	1400
2026.04.21	00:20:00	75897.34	75959.20	75857.25	75922.76	190	0	1400
2026.04.21	00:25:00	75922.81	75925.68	75829.62	75922.51	213	0	1400
2026.04.21	00:30:00	75923.46	75977.95	75878.14	75946.20	202	0	1400
2026.04.21	00:35:00	75947.40	76020.89	75916.34	75925.27	207	0	1400
2026.04.21	00:40:00	75927.22	75970.44	75914.83	75915.47	160	0	1400
2026.04.21	00:45:00	75903.90	76109.52	75901.02	76013.17	459	0	1400
2026.04.21	00:50:00	76019.74	76019.74	75940.68	75970.87	189	0	1400
2026.04.21	00:55:00	75972.21	76123.02	75961.64	76119.86	226	0	1400
2026.04.21	01:00:00	76114.62	76149.11	76048.22	76131.87	212	0	1400
2026.04.21	01:05:00	76131.95	76292.67	76128.82	76193.78	265	0	1400
2026.04.21	01:10:00	76192.35	76217.53	76102.73	76155.99	203	0	1400
2026.04.21	01:15:00	76152.80	76152.80	76014.24	76034.52	242	0	1400
2026.04.21	01:20:00	76030.81	76091.57	76030.81	76056.96	186	0	1400
2026.04.21	01:25:00	76056.89	76169.91	76010.37	76148.67	199	0	1400
2026.04.21	01:30:00	76152.77	76256.58	76133.63	76160.01	264	0	1400
2026.04.21	01:35:00	76158.67	76167.32	76041.27	76054.94	198	0	1400
2026.04.21	01:40:00	76052.74	76104.78	76014.04	76087.63	183	0	1400
2026.04.21	01:45:00	76092.51	76103.84	76017.70	76042.35	186	0	1400
2026.04.21	01:50:00	76041.58	76067.26	75874.11	75928.04	260	0	1400
2026.04.21	01:55:00	75927.19	75958.04	75900.15	75957.21	157	0	1400
2026.04.21	02:00:00	75956.85	75963.88	75772.72	75814.95	286	0	1400
2026.04.21	02:05:00	75820.41	75844.07	75774.47	75807.07	171	0	1400
2026.04.21	02:10:00	75813.84	75833.59	75722.19	75753.83	193	0	1400
2026.04.21	02:15:00	75750.26	75811.76	75717.18	75763.98	182	0	1400
2026.04.21	02:20:00	75763.87	75819.56	75734.15	75756.07	154	0	1400
2026.04.21	02:25:00	75757.03	75820.84	75699.66	75742.83	165	0	1400
2026.04.21	02:30:00	75741.69	75829.44	75741.69	75769.65	192	0	1400
2026.04.21	02:35:00	75774.86	75792.77	75673.71	75680.55	214	0	1400
2026.04.21	02:40:00	75682.10	75716.49	75612.93	75638.58	200	0	1400
2026.04.21	02:45:00	75642.61	75699.36	75589.15	75614.38	188	0	1400
2026.04.21	02:50:00	75618.56	75666.90	75613.05	75649.30	150	0	1400
2026.04.21	02:55:00	75651.39	75658.11	75605.00	75607.18	128	0	1400
2026.04.21	03:00:00	75610.03	75649.05	75502.86	75649.05	342	0	1400
2026.04.21	03:05:00	75650.20	75652.26	75580.99	75626.56	176	0	1400
2026.04.21	03:10:00	75623.62	75665.68	75559.45	75591.97	177	0	1400
2026.04.21	03:15:00	75589.26	75657.58	75520.22	75535.31	203	0	1400
2026.04.21	03:20:00	75536.82	75610.37	75526.75	75595.90	173	0	1400
2026.04.21	03:25:00	75600.46	75694.38	75578.82	75659.53	146	0	1400
2026.04.21	03:30:00	75662.05	75745.72	75642.17	75693.56	159	0	1400
2026.04.21	03:35:00	75692.74	75692.74	75544.73	75557.95	162	0	1400
2026.04.21	03:40:00	75558.00	75590.31	75510.53	75582.63	165	0	1400
2026.04.21	03:45:00	75582.52	75675.23	75569.93	75653.19	156	0	1400
2026.04.21	03:50:00	75657.55	75738.36	75657.55	75733.58	144	0	1400
2026.04.21	03:55:00	75733.05	75752.10	75705.38	75728.89	161	0	1400
2026.04.21	04:00:00	75724.89	75793.95	75714.33	75739.88	197	0	1400
2026.04.21	04:05:00	75739.16	75739.16	75661.12	75668.77	159	0	1400
2026.04.21	04:10:00	75661.33	75693.81	75634.64	75636.55	154	0	1400
2026.04.21	04:15:00	75636.94	75695.63	75620.23	75625.87	162	0	1400
2026.04.21	04:20:00	75626.25	75682.86	75626.25	75664.45	182	0	1400
2026.04.21	04:25:00	75667.28	75742.05	75651.95	75652.80	158	0	1400
2026.04.21	04:30:00	75656.10	75701.63	75640.62	75640.62	130	0	1400
2026.04.21	04:35:00	75647.29	75758.80	75645.93	75735.15	152	0	1400
2026.04.21	04:40:00	75733.49	75751.48	75675.65	75748.80	124	0	1400
2026.04.21	04:45:00	75750.14	75764.26	75706.77	75744.02	129	0	1400
2026.04.21	04:50:00	75743.63	75822.11	75735.95	75776.55	139	0	1400
2026.04.21	04:55:00	75776.34	75859.83	75769.72	75840.48	142	0	1400
2026.04.21	05:00:00	75835.43	75895.91	75818.76	75875.01	169	0	1400
2026.04.21	05:05:00	75873.60	76004.20	75858.34	75951.92	198	0	1400
2026.04.21	05:10:00	75952.69	75952.69	75885.74	75924.24	149	0	1400
2026.04.21	05:15:00	75923.90	75954.84	75887.50	75902.47	117	0	1400
2026.04.21	05:20:00	75902.38	76008.14	75902.38	76008.11	175	0	1400
2026.04.21	05:25:00	76002.68	76021.82	75867.45	75930.03	209	0	1400
2026.04.21	05:30:00	75919.38	75927.37	75846.97	75883.05	171	0	1400
2026.04.21	05:35:00	75879.91	75917.72	75851.88	75854.96	139	0	1400
2026.04.21	05:40:00	75856.72	75893.49	75856.72	75871.17	119	0	1400
2026.04.21	05:45:00	75867.22	75867.22	75810.60	75836.15	162	0	1400
2026.04.21	05:50:00	75836.25	75856.92	75795.08	75856.92	137	0	1400
2026.04.21	05:55:00	75852.83	75868.85	75819.55	75826.07	118	0	1400
2026.04.21	06:00:00	75819.95	75847.92	75746.68	75784.70	191	0	1400
2026.04.21	06:05:00	75785.05	75811.64	75775.10	75786.90	125	0	1400
2026.04.21	06:10:00	75797.92	75824.11	75777.83	75802.60	129	0	1400
2026.04.21	06:15:00	75803.99	75830.46	75756.82	75756.82	106	0	1400
2026.04.21	06:20:00	75755.10	75795.56	75722.96	75744.34	165	0	1400
2026.04.21	06:25:00	75742.97	75790.73	75742.97	75781.60	102	0	1400
2026.04.21	06:30:00	75781.44	76101.20	75778.06	76083.44	346	0	1400
2026.04.21	06:35:00	76087.43	76157.56	76019.12	76048.56	304	0	1400
2026.04.21	06:40:00	76053.59	76094.77	76007.07	76027.37	158	0	1400
2026.04.21	06:45:00	76036.47	76075.73	76002.13	76048.66	150	0	1400
2026.04.21	06:50:00	76048.50	76069.77	75987.23	75991.90	149	0	1400
2026.04.21	06:55:00	75988.94	76033.97	75984.22	76002.22	141	0	1400
2026.04.21	07:00:00	76001.33	76019.48	75831.72	75923.64	280	0	1400
2026.04.21	07:05:00	75916.25	75936.22	75893.67	75920.08	177	0	1400
2026.04.21	07:10:00	75925.62	76000.91	75925.62	75974.96	220	0	1400
2026.04.21	07:15:00	75977.82	76088.71	75952.27	76081.35	211	0	1400
2026.04.21	07:20:00	76083.19	76162.67	76063.71	76162.67	228	0	1400
2026.04.21	07:25:00	76162.69	76343.67	76162.69	76206.80	421	0	1400
2026.04.21	07:30:00	76210.69	76263.30	76041.57	76129.84	274	0	1400
2026.04.21	07:35:00	76139.88	76268.76	76139.87	76204.58	221	0	1400
2026.04.21	07:40:00	76202.59	76343.51	76202.59	76225.85	248	0	1400
2026.04.21	07:45:00	76222.23	76260.89	76158.70	76252.15	197	0	1400
2026.04.21	07:50:00	76258.36	76328.66	76135.37	76155.19	219	0	1400
2026.04.21	07:55:00	76154.49	76166.77	76106.15	76113.38	165	0	1400
2026.04.21	08:00:00	76114.80	76195.00	76082.58	76168.51	281	0	1400
2026.04.21	08:05:00	76168.53	76242.06	76126.57	76178.47	244	0	1400
2026.04.21	08:10:00	76180.98	76212.88	76109.66	76149.37	185	0	1400
2026.04.21	08:15:00	76146.60	76244.00	76139.32	76233.27	167	0	1400
2026.04.21	08:20:00	76235.43	76414.08	76235.43	76343.84	313	0	1400
2026.04.21	08:25:00	76346.14	76400.45	76316.63	76364.83	185	0	1400
2026.04.21	08:30:00	76366.75	76387.51	76292.80	76349.58	165	0	1400
2026.04.21	08:35:00	76350.06	76374.72	76269.76	76374.72	157	0	1400
2026.04.21	08:40:00	76376.52	76527.97	76344.57	76472.33	286	0	1400
2026.04.21	08:45:00	76471.88	76958.40	76442.92	76688.69	768	0	1400
2026.04.21	08:50:00	76687.37	76689.74	76564.15	76568.35	307	0	1400
2026.04.21	08:55:00	76568.82	76576.07	76477.26	76532.35	241	0	1400
2026.04.21	09:00:00	76530.90	76614.42	76402.44	76435.42	392	0	1400
2026.04.21	09:05:00	76430.13	76475.75	76368.99	76436.17	263	0	1400
2026.04.21	09:10:00	76439.59	76520.27	76431.87	76502.21	185	0	1400
2026.04.21	09:15:00	76505.86	76554.45	76505.70	76531.42	197	0	1400
2026.04.21	09:20:00	76530.00	76559.85	76436.24	76436.24	199	0	1400
2026.04.21	09:25:00	76435.24	76441.97	76219.28	76281.99	323	0	1400
2026.04.21	09:30:00	76283.68	76321.55	76219.84	76219.84	330	0	1400
2026.04.21	09:35:00	76215.64	76302.49	76172.84	76296.50	243	0	1400
2026.04.21	09:40:00	76303.29	76356.19	76289.09	76341.66	213	0	1400
2026.04.21	09:45:00	76338.70	76358.35	76267.73	76319.71	236	0	1400
2026.04.21	09:50:00	76319.00	76381.44	76292.95	76338.84	208	0	1400
