<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.11	06:25:00	67033.76	67124.19	67018.02	67060.48	192	0	1800
2026.02.11	06:26:00	67060.91	67104.53	67047.44	67104.53	108	0	1800
2026.02.11	06:27:00	67102.22	67121.05	67051.98	67059.29	98	0	1800
2026.02.11	06:28:00	67057.68	67096.59	67031.87	67094.41	74	0	1800
2026.02.11	06:29:00	67092.63	67117.21	67052.56	67079.23	90	0	1800
2026.02.11	06:30:00	67078.22	67090.17	67012.80	67015.43	100	0	1800
2026.02.11	06:31:00	67009.20	67046.76	66969.79	67041.82	111	0	1800
2026.02.11	06:32:00	67037.23	67129.58	67037.23	67066.77	98	0	1800
2026.02.11	06:33:00	67069.08	67069.08	67007.44	67014.92	86	0	1800
2026.02.11	06:34:00	67022.39	67043.43	66922.01	66926.50	77	0	1800
2026.02.11	06:35:00	66929.17	67013.63	66915.48	66993.30	92	0	1800
2026.02.11	06:36:00	66995.05	67014.39	66971.53	66971.53	75	0	1800
2026.02.11	06:37:00	66965.78	66992.64	66952.36	66974.15	80	0	1800
2026.02.11	06:38:00	66963.86	67048.60	66951.88	66998.59	79	0	1800
2026.02.11	06:39:00	66998.38	67006.46	66967.75	66972.31	68	0	1800
2026.02.11	06:40:00	66972.39	66995.80	66903.36	66937.73	97	0	1800
2026.02.11	06:41:00	66934.27	66946.05	66848.22	66911.42	96	0	1800
2026.02.11	06:42:00	66911.66	66970.65	66897.23	66919.91	79	0	1800
2026.02.11	06:43:00	66925.40	66979.51	66898.63	66898.63	84	0	1800
2026.02.11	06:44:00	66897.30	66897.30	66800.42	66809.58	93	0	1800
2026.02.11	06:45:00	66810.38	66836.60	66706.52	66749.84	153	0	1800
2026.02.11	06:46:00	66737.16	66864.32	66734.66	66795.90	127	0	1800
2026.02.11	06:47:00	66793.81	66840.53	66730.94	66767.27	107	0	1800
2026.02.11	06:48:00	66769.00	66778.72	66675.23	66713.33	129	0	1800
2026.02.11	06:49:00	66710.88	66770.38	66648.89	66700.10	124	0	1800
2026.02.11	06:50:00	66690.30	66741.62	66673.53	66712.06	126	0	1800
2026.02.11	06:51:00	66712.82	66751.96	66707.10	66735.06	75	0	1800
2026.02.11	06:52:00	66734.96	66734.96	66549.77	66586.97	197	0	1800
2026.02.11	06:53:00	66587.63	66643.61	66510.28	66527.71	158	0	1800
2026.02.11	06:54:00	66525.27	66732.24	66496.47	66702.73	167	0	1800
2026.02.11	06:55:00	66706.89	66792.27	66679.99	66718.87	149	0	1800
2026.02.11	06:56:00	66717.44	66791.73	66716.82	66783.06	109	0	1800
2026.02.11	06:57:00	66784.57	66799.63	66710.97	66737.59	93	0	1800
2026.02.11	06:58:00	66739.17	66762.47	66729.40	66751.27	69	0	1800
2026.02.11	06:59:00	66754.41	66805.52	66724.03	66724.03	62	0	1800
2026.02.11	07:00:00	66753.36	66801.51	66691.12	66787.58	100	0	1800
2026.02.11	07:01:00	66803.74	66806.83	66722.74	66791.30	89	0	1800
2026.02.11	07:02:00	66791.16	66791.16	66677.55	66677.55	126	0	1800
2026.02.11	07:03:00	66681.70	66724.62	66669.45	66691.52	78	0	1800
2026.02.11	07:04:00	66695.84	66786.22	66685.96	66748.28	114	0	1800
2026.02.11	07:05:00	66741.70	66824.12	66717.82	66803.46	150	0	1800
2026.02.11	07:06:00	66799.55	66930.41	66785.60	66839.55	186	0	1800
2026.02.11	07:07:00	66834.01	66906.72	66805.50	66816.24	139	0	1800
2026.02.11	07:08:00	66812.90	66827.93	66757.81	66778.82	94	0	1800
2026.02.11	07:09:00	66771.94	66776.56	66689.39	66715.53	83	0	1800
2026.02.11	07:10:00	66720.78	66734.65	66634.25	66650.08	79	0	1800
2026.02.11	07:11:00	66647.40	66666.14	66593.86	66627.46	106	0	1800
2026.02.11	07:12:00	66620.06	66684.10	66620.06	66683.40	61	0	1800
2026.02.11	07:13:00	66683.15	66710.24	66647.90	66674.00	67	0	1800
2026.02.11	07:14:00	66676.39	66704.13	66651.17	66704.13	74	0	1800
2026.02.11	07:15:00	66701.71	66715.97	66622.81	66695.78	116	0	1800
2026.02.11	07:16:00	66699.47	66723.90	66641.41	66641.41	92	0	1800
2026.02.11	07:17:00	66640.31	66746.42	66640.31	66746.42	102	0	1800
2026.02.11	07:18:00	66755.54	66775.18	66710.19	66746.65	83	0	1800
2026.02.11	07:19:00	66746.35	66829.00	66743.80	66792.34	101	0	1800
2026.02.11	07:20:00	66791.54	66822.22	66751.46	66821.43	91	0	1800
2026.02.11	07:21:00	66821.89	66821.89	66778.32	66787.36	41	0	1800
2026.02.11	07:22:00	66782.20	66818.96	66748.10	66789.60	67	0	1800
2026.02.11	07:23:00	66786.22	66786.22	66660.70	66731.58	87	0	1800
2026.02.11	07:24:00	66732.71	66814.02	66732.71	66784.62	69	0	1800
2026.02.11	07:25:00	66790.39	66792.71	66741.66	66789.47	69	0	1800
2026.02.11	07:26:00	66790.78	66909.84	66764.41	66855.64	93	0	1800
2026.02.11	07:27:00	66863.70	66957.24	66863.70	66912.46	108	0	1800
2026.02.11	07:28:00	66915.27	66961.36	66903.59	66937.16	64	0	1800
2026.02.11	07:29:00	66928.96	66944.73	66894.79	66944.73	52	0	1800
2026.02.11	07:30:00	66944.42	66949.12	66900.57	66900.57	77	0	1800
2026.02.11	07:31:00	66901.29	67024.31	66882.45	66979.37	95	0	1800
2026.02.11	07:32:00	66975.82	66978.20	66902.09	66915.11	72	0	1800
2026.02.11	07:33:00	66909.93	66992.18	66909.93	66919.82	93	0	1800
2026.02.11	07:34:00	66928.15	67035.65	66928.15	67010.47	116	0	1800
2026.02.11	07:35:00	67009.55	67175.82	67009.55	67093.71	200	0	1800
2026.02.11	07:36:00	67095.54	67145.20	67088.18	67099.42	93	0	1800
2026.02.11	07:37:00	67099.68	67117.52	67046.81	67086.08	81	0	1800
2026.02.11	07:38:00	67086.16	67127.45	67081.79	67101.23	81	0	1800
2026.02.11	07:39:00	67102.97	67124.28	67066.48	67066.48	82	0	1800
2026.02.11	07:40:00	67071.34	67080.51	66968.62	67009.36	95	0	1800
2026.02.11	07:41:00	67009.35	67009.35	66965.81	66965.81	43	0	1800
2026.02.11	07:42:00	66965.25	67007.23	66965.25	66997.52	64	0	1800
2026.02.11	07:43:00	67000.60	67101.12	66994.04	67034.06	96	0	1800
2026.02.11	07:44:00	67034.65	67108.43	67034.65	67108.43	80	0	1800
2026.02.11	07:45:00	67108.07	67118.54	67049.02	67107.43	82	0	1800
2026.02.11	07:46:00	67105.76	67108.36	67061.64	67083.14	77	0	1800
2026.02.11	07:47:00	67085.58	67121.38	67069.02	67079.39	68	0	1800
2026.02.11	07:48:00	67080.53	67094.05	67046.59	67066.10	57	0	1800
2026.02.11	07:49:00	67064.16	67080.37	67039.87	67039.90	54	0	1800
2026.02.11	07:50:00	67039.66	67065.50	67037.33	67048.59	51	0	1800
2026.02.11	07:51:00	67049.22	67170.51	67030.42	67136.56	85	0	1800
2026.02.11	07:52:00	67139.13	67213.18	67139.13	67188.83	102	0	1800
2026.02.11	07:53:00	67185.79	67192.88	67136.60	67156.87	48	0	1800
2026.02.11	07:54:00	67157.45	67159.91	67135.48	67135.48	34	0	1800
2026.02.11	07:55:00	67135.57	67146.51	67086.44	67087.93	52	0	1800
2026.02.11	07:56:00	67086.32	67100.83	67033.61	67054.29	48	0	1800
2026.02.11	07:57:00	67056.10	67056.10	66985.57	67027.01	67	0	1800
2026.02.11	07:58:00	67025.74	67025.74	66968.56	67007.62	49	0	1800
2026.02.11	07:59:00	67009.94	67009.94	66980.23	66983.09	60	0	1800
2026.02.11	08:00:00	66980.38	67016.97	66979.16	66988.34	64	0	1800
2026.02.11	08:01:00	66988.38	67020.92	66944.35	67015.50	74	0	1800
2026.02.11	08:02:00	67017.88	67017.88	66982.65	67016.59	38	0	1800
2026.02.11	08:03:00	67017.37	67067.08	67009.53	67024.28	55	0	1800
2026.02.11	08:04:00	67034.74	67041.71	66973.43	66978.27	69	0	1800
2026.02.11	08:05:00	66983.76	67038.17	66962.56	67010.66	56	0	1800
2026.02.11	08:06:00	67010.74	67087.85	66995.91	67050.09	89	0	1800
2026.02.11	08:07:00	67048.63	67049.92	66886.13	66886.13	86	0	1800
2026.02.11	08:08:00	66889.38	66906.75	66810.47	66890.69	145	0	1800
2026.02.11	08:09:00	66900.63	66973.68	66819.69	66880.79	164	0	1800
2026.02.11	08:10:00	66874.99	66912.46	66788.95	66865.75	146	0	1800
2026.02.11	08:11:00	66861.58	66991.48	66850.75	66945.85	132	0	1800
2026.02.11	08:12:00	66944.66	66965.44	66893.35	66919.91	66	0	1800
2026.02.11	08:13:00	66920.67	66950.27	66880.08	66894.24	86	0	1800
2026.02.11	08:14:00	66907.67	66927.33	66857.97	66870.05	54	0	1800
2026.02.11	08:15:00	66875.05	66900.80	66814.39	66837.06	102	0	1800
2026.02.11	08:16:00	66837.06	66872.76	66758.83	66858.15	100	0	1800
2026.02.11	08:17:00	66856.50	66921.44	66815.80	66915.58	92	0	1800
2026.02.11	08:18:00	66907.45	66971.14	66870.95	66939.03	77	0	1800
2026.02.11	08:19:00	66939.72	66960.09	66875.84	66951.26	76	0	1800
2026.02.11	08:20:00	66952.62	67019.55	66934.87	66995.92	88	0	1800
2026.02.11	08:21:00	66994.83	66999.40	66939.43	66945.25	70	0	1800
2026.02.11	08:22:00	66945.64	67007.83	66936.28	66994.04	70	0	1800
2026.02.11	08:23:00	66998.53	67043.04	66962.51	66990.45	94	0	1800
2026.02.11	08:24:00	66988.67	67002.38	66961.84	66961.84	74	0	1800
2026.02.11	08:25:00	66960.18	66992.37	66949.45	66968.42	56	0	1800
2026.02.11	08:26:00	66970.94	66976.97	66866.04	66883.91	71	0	1800
2026.02.11	08:27:00	66891.72	66931.52	66848.70	66851.54	67	0	1800
2026.02.11	08:28:00	66860.56	66872.92	66818.35	66831.90	59	0	1800
2026.02.11	08:29:00	66826.50	66892.16	66794.25	66880.68	89	0	1800
2026.02.11	08:30:00	66874.25	66874.25	66760.93	66782.71	93	0	1800
2026.02.11	08:31:00	66791.13	66812.70	66743.19	66750.54	67	0	1800
2026.02.11	08:32:00	66752.02	66848.89	66747.06	66822.47	76	0	1800
2026.02.11	08:33:00	66830.18	66834.41	66787.81	66812.27	54	0	1800
2026.02.11	08:34:00	66812.04	66915.61	66812.04	66896.09	68	0	1800
2026.02.11	08:35:00	66898.74	66999.38	66898.74	66974.59	104	0	1800
2026.02.11	08:36:00	66975.68	67009.17	66919.97	66924.93	114	0	1800
2026.02.11	08:37:00	66923.27	66950.89	66904.70	66923.15	57	0	1800
2026.02.11	08:38:00	66920.51	66928.53	66882.95	66916.52	63	0	1800
2026.02.11	08:39:00	66914.60	66949.24	66872.81	66932.13	63	0	1800
2026.02.11	08:40:00	66934.09	66965.16	66895.09	66963.57	74	0	1800
2026.02.11	08:41:00	66960.35	66960.35	66924.07	66942.23	56	0	1800
2026.02.11	08:42:00	66940.13	66976.42	66922.14	66928.12	61	0	1800
2026.02.11	08:43:00	66924.23	66973.72	66924.23	66945.04	36	0	1800
2026.02.11	08:44:00	66947.39	66999.78	66947.39	66980.85	58	0	1800
2026.02.11	08:45:00	66978.52	67002.67	66947.10	66951.43	58	0	1800
2026.02.11	08:46:00	66955.23	66988.01	66955.23	66968.93	49	0	1800
2026.02.11	08:47:00	66967.83	66979.20	66932.87	66965.29	56	0	1800
2026.02.11	08:48:00	66966.36	66968.25	66927.89	66952.88	56	0	1800
2026.02.11	08:49:00	66944.04	66947.93	66909.70	66913.00	48	0	1800
2026.02.11	08:50:00	66914.34	66969.30	66914.34	66953.16	56	0	1800
2026.02.11	08:51:00	66953.90	66987.89	66936.22	66978.64	55	0	1800
2026.02.11	08:52:00	66976.44	66976.44	66940.35	66957.51	48	0	1800
2026.02.11	08:53:00	66957.44	66981.84	66923.00	66935.75	47	0	1800
2026.02.11	08:54:00	66923.46	66944.03	66875.46	66904.60	52	0	1800
2026.02.11	08:55:00	66903.50	66920.76	66858.20	66899.99	64	0	1800
2026.02.11	08:56:00	66900.50	66942.03	66887.53	66936.31	48	0	1800
2026.02.11	08:57:00	66937.51	66966.70	66935.69	66954.65	36	0	1800
2026.02.11	08:58:00	66948.14	66956.52	66917.59	66937.57	35	0	1800
2026.02.11	08:59:00	66938.93	66981.58	66936.22	66936.22	46	0	1800
2026.02.11	09:00:00	66940.05	66981.20	66940.05	66951.14	63	0	1800
2026.02.11	09:01:00	66948.53	67014.66	66939.53	67009.94	58	0	1800
2026.02.11	09:02:00	67012.74	67073.59	67007.45	67021.97	85	0	1800
2026.02.11	09:03:00	67024.89	67068.34	66990.36	67057.75	60	0	1800
2026.02.11	09:04:00	67053.81	67053.81	66980.11	66990.87	64	0	1800
2026.02.11	09:05:00	66984.72	67017.08	66973.06	66978.90	63	0	1800
2026.02.11	09:06:00	66974.75	66974.75	66837.40	66837.40	93	0	1800
2026.02.11	09:07:00	66837.80	66911.74	66824.48	66875.07	86	0	1800
2026.02.11	09:08:00	66876.86	66932.32	66851.92	66919.04	78	0	1800
2026.02.11	09:09:00	66919.70	66919.70	66769.55	66818.78	90	0	1800
2026.02.11	09:10:00	66818.43	66866.24	66801.50	66821.70	88	0	1800
2026.02.11	09:11:00	66826.82	66889.93	66826.82	66887.65	59	0	1800
2026.02.11	09:12:00	66880.41	66892.26	66840.84	66863.03	60	0	1800
2026.02.11	09:13:00	66860.34	66889.30	66852.10	66881.52	40	0	1800
2026.02.11	09:14:00	66880.13	66887.78	66822.29	66884.31	62	0	1800
2026.02.11	09:15:00	66885.52	66925.00	66852.65	66906.44	82	0	1800
2026.02.11	09:16:00	66902.56	66915.36	66878.59	66883.83	51	0	1800
2026.02.11	09:17:00	66887.85	66887.85	66802.74	66811.82	70	0	1800
2026.02.11	09:18:00	66814.43	66818.17	66756.51	66800.71	92	0	1800
2026.02.11	09:19:00	66793.33	66821.57	66765.44	66781.63	69	0	1800
2026.02.11	09:20:00	66782.15	66825.45	66782.15	66802.93	68	0	1800
2026.02.11	09:21:00	66803.29	66836.18	66792.08	66823.24	46	0	1800
2026.02.11	09:22:00	66813.99	66851.94	66810.01	66851.94	33	0	1800
2026.02.11	09:23:00	66847.23	66875.61	66774.98	66774.98	56	0	1800
2026.02.11	09:24:00	66768.31	66822.49	66759.22	66812.02	52	0	1800
2026.02.11	09:25:00	66817.06	66869.01	66817.06	66869.01	32	0	1800
2026.02.11	09:26:00	66878.11	66915.19	66855.17	66912.13	36	0	1800
2026.02.11	09:27:00	66912.01	66923.72	66848.21	66866.30	49	0	1800
2026.02.11	09:28:00	66859.96	66870.35	66840.24	66847.14	49	0	1800
2026.02.11	09:29:00	66846.24	66930.38	66833.86	66930.38	42	0	1800
2026.02.11	09:30:00	66932.41	66952.44	66871.14	66945.06	91	0	1800
2026.02.11	09:31:00	66950.72	66963.93	66883.54	66917.37	79	0	1800
2026.02.11	09:32:00	66916.66	66959.05	66905.18	66933.14	42	0	1800
2026.02.11	09:33:00	66933.43	66951.24	66874.25	66909.45	64	0	1800
2026.02.11	09:34:00	66894.96	66912.24	66869.35	66869.35	68	0	1800
2026.02.11	09:35:00	66870.06	66906.40	66870.06	66893.54	22	0	1800
2026.02.11	09:36:00	66907.30	66933.62	66884.63	66894.25	77	0	1800
2026.02.11	09:37:00	66901.52	66907.85	66854.58	66862.80	53	0	1800
2026.02.11	09:38:00	66863.36	66887.13	66857.12	66859.89	32	0	1800
2026.02.11	09:39:00	66853.37	66864.70	66814.50	66833.58	48	0	1800
2026.02.11	09:40:00	66828.05	66854.02	66810.75	66833.68	53	0	1800
2026.02.11	09:41:00	66834.96	66860.59	66808.11	66844.93	59	0	1800
2026.02.11	09:42:00	66838.81	66850.63	66779.89	66818.11	56	0	1800
2026.02.11	09:43:00	66816.68	66831.61	66774.71	66781.12	69	0	1800
2026.02.11	09:44:00	66780.26	66814.40	66753.71	66805.47	67	0	1800
2026.02.11	09:45:00	66806.61	66813.18	66774.92	66784.69	61	0	1800
2026.02.11	09:46:00	66781.31	66781.31	66690.77	66706.54	90	0	1800
2026.02.11	09:47:00	66707.50	66760.59	66707.50	66720.69	76	0	1800
2026.02.11	09:48:00	66714.40	66750.81	66711.16	66735.22	70	0	1800
2026.02.11	09:49:00	66728.05	66729.74	66678.90	66715.07	83	0	1800
2026.02.11	09:50:00	66719.30	66827.59	66719.30	66763.07	71	0	1800
2026.02.11	09:51:00	66754.90	66807.45	66727.98	66781.14	67	0	1800
2026.02.11	09:52:00	66784.83	66810.57	66752.57	66765.48	63	0	1800
2026.02.11	09:53:00	66764.91	66788.37	66754.42	66788.37	41	0	1800
2026.02.11	09:54:00	66791.56	66831.76	66778.65	66800.32	47	0	1800
2026.02.11	09:55:00	66800.36	66831.16	66775.51	66817.63	53	0	1800
2026.02.11	09:56:00	66820.19	66820.19	66790.65	66790.65	26	0	1800
2026.02.11	09:57:00	66795.24	66802.14	66767.18	66781.70	35	0	1800
2026.02.11	09:58:00	66780.00	66797.87	66772.39	66797.87	26	0	1800
2026.02.11	09:59:00	66797.60	66844.89	66783.49	66835.44	46	0	1800
2026.02.11	10:00:00	66842.22	66842.22	66774.27	66791.45	77	0	1800
2026.02.11	10:01:00	66791.57	66791.65	66727.39	66727.39	76	0	1800
2026.02.11	10:02:00	66727.83	66808.80	66692.85	66722.91	114	0	1800
2026.02.11	10:03:00	66723.70	66737.79	66668.45	66689.02	94	0	1800
2026.02.11	10:04:00	66684.62	66725.56	66631.24	66688.83	131	0	1800
2026.02.11	10:05:00	66688.78	66704.77	66631.46	66685.42	109	0	1800
2026.02.11	10:06:00	66687.25	66725.12	66657.66	66669.36	94	0	1800
2026.02.11	10:07:00	66667.38	66713.80	66665.49	66683.08	82	0	1800
2026.02.11	10:08:00	66681.53	66681.53	66608.28	66625.29	78	0	1800
2026.02.11	10:09:00	66621.27	66663.36	66594.32	66658.91	85	0	1800
2026.02.11	10:10:00	66658.19	66741.84	66639.60	66693.18	90	0	1800
2026.02.11	10:11:00	66706.48	66742.22	66694.87	66720.67	65	0	1800
2026.02.11	10:12:00	66716.73	66795.27	66711.15	66752.03	66	0	1800
2026.02.11	10:13:00	66745.12	66756.29	66687.68	66687.68	51	0	1800
2026.02.11	10:14:00	66686.90	66714.08	66684.06	66714.08	30	0	1800
2026.02.11	10:15:00	66713.36	66736.03	66678.51	66709.64	69	0	1800
2026.02.11	10:16:00	66709.46	66717.63	66682.76	66712.11	60	0	1800
2026.02.11	10:17:00	66702.84	66702.84	66650.23	66680.39	37	0	1800
2026.02.11	10:18:00	66681.51	66702.41	66654.66	66660.83	39	0	1800
2026.02.11	10:19:00	66662.63	66680.04	66646.86	66666.22	50	0	1800
2026.02.11	10:20:00	66665.03	66698.42	66630.10	66690.80	63	0	1800
2026.02.11	10:21:00	66677.66	66719.04	66675.01	66691.31	33	0	1800
2026.02.11	10:22:00	66682.61	66719.29	66682.61	66708.99	41	0	1800
2026.02.11	10:23:00	66705.07	66759.08	66705.07	66746.61	51	0	1800
2026.02.11	10:24:00	66749.49	66766.09	66714.85	66714.85	47	0	1800
2026.02.11	10:25:00	66709.47	66744.62	66677.87	66724.62	88	0	1800
2026.02.11	10:26:00	66722.77	66776.08	66717.09	66756.80	41	0	1800
2026.02.11	10:27:00	66756.76	66829.38	66749.55	66829.38	75	0	1800
2026.02.11	10:28:00	66829.87	66857.92	66786.81	66800.20	70	0	1800
2026.02.11	10:29:00	66798.04	66837.56	66773.98	66837.56	65	0	1800
2026.02.11	10:30:00	66838.95	66844.73	66806.25	66824.18	39	0	1800
2026.02.11	10:31:00	66832.85	66832.85	66789.44	66795.43	65	0	1800
2026.02.11	10:32:00	66802.55	66816.03	66761.02	66799.04	47	0	1800
2026.02.11	10:33:00	66797.39	66805.36	66699.34	66721.89	63	0	1800
2026.02.11	10:34:00	66726.75	66726.75	66620.35	66629.96	90	0	1800
2026.02.11	10:35:00	66630.01	66630.01	66503.13	66532.88	161	0	1800
2026.02.11	10:36:00	66536.54	66603.52	66532.56	66545.64	114	0	1800
2026.02.11	10:37:00	66547.80	66588.12	66525.40	66554.46	84	0	1800
2026.02.11	10:38:00	66555.59	66625.24	66538.63	66615.22	81	0	1800
2026.02.11	10:39:00	66615.90	66678.67	66586.27	66667.47	61	0	1800
2026.02.11	10:40:00	66658.00	66719.82	66633.11	66647.89	90	0	1800
2026.02.11	10:41:00	66649.12	66682.66	66641.20	66643.08	57	0	1800
2026.02.11	10:42:00	66644.75	66692.15	66638.79	66644.24	53	0	1800
2026.02.11	10:43:00	66655.76	66659.05	66624.51	66651.44	24	0	1800
2026.02.11	10:44:00	66649.17	66732.24	66641.83	66678.49	64	0	1800
2026.02.11	10:45:00	66681.67	66734.83	66672.47	66705.96	67	0	1800
2026.02.11	10:46:00	66708.19	66742.02	66671.98	66692.63	71	0	1800
2026.02.11	10:47:00	66689.93	66689.93	66632.93	66644.14	75	0	1800
2026.02.11	10:48:00	66637.53	66638.84	66573.12	66599.36	72	0	1800
2026.02.11	10:49:00	66599.32	66610.93	66550.44	66582.87	96	0	1800
2026.02.11	10:50:00	66580.36	66635.07	66432.97	66635.07	136	0	1800
2026.02.11	10:51:00	66631.61	66692.68	66516.61	66526.46	159	0	1800
2026.02.11	10:52:00	66528.45	66534.80	66447.79	66526.46	134	0	1800
2026.02.11	10:53:00	66526.75	66532.90	66370.90	66430.36	189	0	1800
2026.02.11	10:54:00	66430.35	66482.93	66413.47	66464.73	109	0	1800
2026.02.11	10:55:00	66466.25	66515.08	66330.68	66358.81	136	0	1800
2026.02.11	10:56:00	66357.26	66412.45	66345.59	66379.45	144	0	1800
2026.02.11	10:57:00	66379.53	66523.00	66359.16	66523.00	124	0	1800
2026.02.11	10:58:00	66522.42	66558.26	66468.91	66477.12	107	0	1800
2026.02.11	10:59:00	66473.81	66504.33	66452.95	66503.96	54	0	1800
2026.02.11	11:00:00	66504.78	66566.52	66472.25	66555.17	144	0	1800
2026.02.11	11:01:00	66555.97	66584.54	66524.91	66565.26	77	0	1800
2026.02.11	11:02:00	66567.03	66644.96	66536.02	66620.86	102	0	1800
2026.02.11	11:03:00	66623.94	66647.96	66557.71	66625.96	142	0	1800
2026.02.11	11:04:00	66629.50	66669.90	66585.94	66665.79	113	0	1800
2026.02.11	11:05:00	66653.18	66666.67	66598.75	66634.84	88	0	1800
2026.02.11	11:06:00	66637.39	66645.07	66604.14	66625.65	69	0	1800
2026.02.11	11:07:00	66620.58	66677.06	66620.14	66633.90	72	0	1800
2026.02.11	11:08:00	66641.44	66660.05	66612.17	66612.17	66	0	1800
2026.02.11	11:09:00	66610.79	66633.01	66558.19	66633.01	90	0	1800
2026.02.11	11:10:00	66633.90	66661.99	66602.53	66641.69	67	0	1800
2026.02.11	11:11:00	66641.89	66692.41	66641.89	66669.05	81	0	1800
2026.02.11	11:12:00	66662.72	66667.72	66633.73	66641.85	47	0	1800
2026.02.11	11:13:00	66640.47	66664.39	66615.47	66660.01	46	0	1800
2026.02.11	11:14:00	66664.23	66677.79	66613.60	66623.45	32	0	1800
2026.02.11	11:15:00	66630.74	66652.20	66610.77	66619.62	50	0	1800
2026.02.11	11:16:00	66618.56	66652.85	66586.52	66610.39	62	0	1800
2026.02.11	11:17:00	66607.67	66671.73	66587.13	66666.57	67	0	1800
2026.02.11	11:18:00	66686.90	66774.37	66661.43	66767.19	95	0	1800
2026.02.11	11:19:00	66763.19	66818.01	66746.53	66803.18	101	0	1800
2026.02.11	11:20:00	66806.87	66960.37	66804.74	66933.56	148	0	1800
2026.02.11	11:21:00	66938.17	66965.10	66912.78	66948.11	129	0	1800
2026.02.11	11:22:00	66951.12	67026.10	66934.54	66976.07	166	0	1800
2026.02.11	11:23:00	66973.45	66997.70	66933.24	66980.82	92	0	1800
2026.02.11	11:24:00	66983.53	66995.94	66933.41	66981.87	94	0	1800
2026.02.11	11:25:00	66979.73	67049.88	66952.95	66956.59	124	0	1800
2026.02.11	11:26:00	66960.76	67010.60	66942.90	67008.36	91	0	1800
2026.02.11	11:27:00	67000.86	67038.23	66972.47	67029.23	105	0	1800
2026.02.11	11:28:00	67016.37	67084.15	66989.14	66992.87	142	0	1800
2026.02.11	11:29:00	66992.94	67023.56	66939.11	66950.75	70	0	1800
2026.02.11	11:30:00	66956.15	66996.57	66926.50	66955.01	92	0	1800
2026.02.11	11:31:00	66950.70	66959.88	66903.98	66941.69	77	0	1800
2026.02.11	11:32:00	66943.04	66943.04	66866.04	66901.57	78	0	1800
2026.02.11	11:33:00	66893.99	66912.60	66849.35	66862.66	75	0	1800
2026.02.11	11:34:00	66862.81	66980.77	66854.62	66915.69	103	0	1800
2026.02.11	11:35:00	66915.52	66964.69	66913.46	66914.22	76	0	1800
2026.02.11	11:36:00	66919.80	66929.68	66903.79	66903.79	32	0	1800
2026.02.11	11:37:00	66905.92	67024.66	66905.92	66990.36	83	0	1800
2026.02.11	11:38:00	66979.72	66979.72	66915.79	66922.93	65	0	1800
2026.02.11	11:39:00	66925.11	66940.29	66911.53	66911.53	23	0	1800
2026.02.11	11:40:00	66914.51	66918.68	66898.27	66910.50	22	0	1800
2026.02.11	11:41:00	66903.90	66903.90	66860.67	66875.47	67	0	1800
2026.02.11	11:42:00	66875.46	66891.63	66863.58	66863.58	27	0	1800
2026.02.11	11:43:00	66873.95	66919.92	66858.60	66858.60	50	0	1800
2026.02.11	11:44:00	66857.73	66904.48	66857.73	66878.45	68	0	1800
2026.02.11	11:45:00	66879.58	66936.42	66879.58	66900.50	53	0	1800
2026.02.11	11:46:00	66898.34	66972.55	66898.34	66972.55	45	0	1800
2026.02.11	11:47:00	66978.97	66997.54	66905.79	66946.52	70	0	1800
2026.02.11	11:48:00	66942.47	66946.52	66922.04	66922.04	51	0	1800
2026.02.11	11:49:00	66922.09	66970.65	66922.09	66954.67	61	0	1800
2026.02.11	11:50:00	66958.36	66966.99	66945.10	66949.84	33	0	1800
2026.02.11	11:51:00	66947.33	67040.62	66945.66	67007.88	80	0	1800
2026.02.11	11:52:00	67005.52	67047.49	66989.95	67037.23	63	0	1800
2026.02.11	11:53:00	67038.12	67063.80	66991.07	67005.46	73	0	1800
2026.02.11	11:54:00	67006.30	67025.21	66979.02	67005.35	60	0	1800
2026.02.11	11:55:00	67003.38	67022.36	66984.92	67018.58	35	0	1800
2026.02.11	11:56:00	67024.86	67027.11	66993.63	67006.87	32	0	1800
2026.02.11	11:57:00	67005.64	67020.88	66990.63	66990.63	27	0	1800
2026.02.11	11:58:00	66990.73	67023.73	66990.73	67019.44	20	0	1800
2026.02.11	11:59:00	67020.00	67027.34	67003.56	67021.62	28	0	1800
2026.02.11	12:00:00	67015.59	67053.78	66994.22	67007.32	82	0	1800
2026.02.11	12:01:00	67010.22	67061.51	66976.61	67054.15	92	0	1800
2026.02.11	12:02:00	67042.79	67042.79	66962.75	66968.13	89	0	1800
2026.02.11	12:03:00	66970.25	66993.39	66942.88	66987.58	69	0	1800
2026.02.11	12:04:00	66990.65	66998.15	66915.57	66935.43	80	0	1800
2026.02.11	12:05:00	66930.06	67027.38	66930.06	66992.18	75	0	1800
2026.02.11	12:06:00	66989.78	67008.79	66968.73	66988.58	54	0	1800
2026.02.11	12:07:00	66987.36	67234.28	66985.19	67192.12	143	0	1800
2026.02.11	12:08:00	67188.75	67282.73	67153.78	67185.62	200	0	1800
2026.02.11	12:09:00	67186.03	67236.76	67181.73	67186.62	118	0	1800
2026.02.11	12:10:00	67186.73	67186.73	67113.18	67141.80	79	0	1800
2026.02.11	12:11:00	67140.18	67141.40	67087.41	67107.79	61	0	1800
2026.02.11	12:12:00	67111.44	67111.44	67068.92	67074.62	43	0	1800
